sample	hap	chromosome	t2t_pass	in_filtered_fasta	status	HSat2_raw_regions	HSat3_raw_regions
NA19468	NA19468_hap2	chr17	1	1	PASS	2	5
NA19468	NA19468_hap2	chr18	1	1	PASS	0	0
NA19468	NA19468_hap2	chr19	1	1	PASS	0	0
NA19468	NA19468_hap2	chr2	1	1	PASS	11	4
NA19468	NA19468_hap2	chr20	1	1	PASS	0	3
NA19468	NA19468_hap2	chr3	1	1	PASS	0	1
NA19468	NA19468_hap2	chr4	1	1	PASS	0	2
NA19468	NA19468_hap2	chr5	1	1	PASS	0	1
NA19468	NA19468_hap2	chr7	1	1	PASS	22	16
NA19468	NA19468_hap2	chr8	1	1	PASS	0	0
NA19468	NA19468_hap2	chr9	1	1	PASS	1	159
NA19468	NA19468_hap2	chrX	1	1	PASS	0	0
NA19650	NA19650_hap1	chr1	1	1	PASS	8	4
NA19650	NA19650_hap1	chr10	1	1	PASS	4	6
NA19650	NA19650_hap1	chr11	1	1	PASS	0	0
NA19650	NA19650_hap1	chr12	1	1	PASS	0	0
NA19650	NA19650_hap1	chr17	1	1	PASS	2	5
NA19650	NA19650_hap1	chr18	1	1	PASS	0	0
NA19650	NA19650_hap1	chr19	1	1	PASS	0	0
NA19650	NA19650_hap1	chr2	1	1	PASS	11	4
NA19650	NA19650_hap1	chr20	1	1	PASS	0	3
NA19650	NA19650_hap1	chr3	1	1	PASS	0	1
NA19650	NA19650_hap1	chr4	1	1	PASS	0	2
NA19650	NA19650_hap1	chr6	1	1	PASS	0	0
NA19650	NA19650_hap1	chr7	1	1	PASS	23	20
NA19650	NA19650_hap1	chr8	1	1	PASS	0	0
NA19650	NA19650_hap1	chr9	1	1	PASS	1	172
NA19650	NA19650_hap2	chr1	1	1	PASS	7	4
NA19650	NA19650_hap2	chr10	1	1	PASS	4	6
NA19650	NA19650_hap2	chr11	1	1	PASS	0	0
NA19650	NA19650_hap2	chr12	1	1	PASS	0	0
NA19650	NA19650_hap2	chr16	1	1	PASS	19	5
NA19650	NA19650_hap2	chr17	1	1	PASS	2	5
NA19650	NA19650_hap2	chr18	1	1	PASS	0	0
NA19650	NA19650_hap2	chr19	1	1	PASS	0	0
NA19650	NA19650_hap2	chr20	1	1	PASS	0	3
NA19650	NA19650_hap2	chr3	1	1	PASS	0	1
NA19650	NA19650_hap2	chr5	1	1	PASS	0	1
NA19650	NA19650_hap2	chr6	1	1	PASS	0	0
NA19650	NA19650_hap2	chr7	1	1	PASS	22	17
NA19650	NA19650_hap2	chr8	1	1	PASS	0	0
NA19650	NA19650_hap2	chr9	1	1	PASS	1	174
NA19650	NA19650_hap2	chrX	1	1	PASS	0	0
NA19682	NA19682_hap1	chr10	1	1	PASS	4	6
NA19682	NA19682_hap1	chr11	1	1	PASS	0	0
NA19682	NA19682_hap1	chr12	1	1	PASS	0	0
NA19682	NA19682_hap1	chr16	1	1	PASS	17	3
NA19682	NA19682_hap1	chr17	1	1	PASS	2	5
NA19682	NA19682_hap1	chr19	1	1	PASS	0	0
NA19682	NA19682_hap1	chr2	1	1	PASS	11	4
NA19682	NA19682_hap1	chr20	1	1	PASS	0	3
NA19682	NA19682_hap1	chr3	1	1	PASS	0	1
NA19682	NA19682_hap1	chr5	1	1	PASS	0	1
NA19682	NA19682_hap1	chr6	1	1	PASS	0	0
NA19682	NA19682_hap1	chr7	1	1	PASS	22	14
NA19682	NA19682_hap1	chr8	1	1	PASS	0	0
NA19682	NA19682_hap1	chr9	1	1	PASS	1	142
NA19682	NA19682_hap2	chr10	1	1	PASS	4	6
NA19682	NA19682_hap2	chr11	1	1	PASS	0	0
NA19682	NA19682_hap2	chr12	1	1	PASS	0	0
NA19682	NA19682_hap2	chr17	1	1	PASS	2	5
NA19682	NA19682_hap2	chr19	1	1	PASS	0	0
NA19682	NA19682_hap2	chr2	1	1	PASS	11	4
NA19682	NA19682_hap2	chr20	1	1	PASS	0	3
NA19682	NA19682_hap2	chr3	1	1	PASS	0	1
NA19682	NA19682_hap2	chr5	1	1	PASS	0	1
NA19682	NA19682_hap2	chr6	1	1	PASS	0	0
NA19682	NA19682_hap2	chr7	1	1	PASS	22	16
NA19682	NA19682_hap2	chr8	1	1	PASS	0	0
NA19682	NA19682_hap2	chrX	1	1	PASS	0	0
NA19700	NA19700_hap1	chr1	1	1	PASS	7	5
NA19700	NA19700_hap1	chr10	1	1	PASS	4	6
NA19700	NA19700_hap1	chr11	1	1	PASS	0	0
NA19700	NA19700_hap1	chr12	1	1	PASS	0	0
NA19700	NA19700_hap1	chr16	1	1	PASS	20	6
NA19700	NA19700_hap1	chr17	1	1	PASS	2	5
NA19700	NA19700_hap1	chr18	1	1	PASS	0	0
NA19700	NA19700_hap1	chr19	1	1	PASS	0	0
NA19700	NA19700_hap1	chr2	1	1	PASS	11	4
NA19700	NA19700_hap1	chr20	1	1	PASS	0	3
NA19700	NA19700_hap1	chr4	1	1	PASS	0	2
NA19700	NA19700_hap1	chr5	1	1	PASS	0	1
NA19700	NA19700_hap1	chr6	1	1	PASS	0	0
NA19700	NA19700_hap1	chr7	1	1	PASS	19	10
NA19700	NA19700_hap1	chr8	1	1	PASS	0	0
NA19700	NA19700_hap1	chr9	1	1	PASS	1	170
NA19700	NA19700_hap2	chr1	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr10	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr11	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr12	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr18	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr19	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr2	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr20	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr4	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr5	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr6	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr7	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr8	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chr9	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19700	NA19700_hap2	chrX	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19705	NA19705_hap1	chr1	1	1	PASS	7	5
NA19705	NA19705_hap1	chr10	1	1	PASS	4	6
NA19705	NA19705_hap1	chr11	1	1	PASS	0	0
NA19705	NA19705_hap1	chr12	1	1	PASS	0	0
NA19705	NA19705_hap1	chr17	1	1	PASS	2	5
NA19705	NA19705_hap1	chr18	1	1	PASS	0	0
NA19705	NA19705_hap1	chr19	1	1	PASS	0	0
NA19705	NA19705_hap1	chr2	1	1	PASS	11	4
NA19705	NA19705_hap1	chr20	1	1	PASS	0	4
NA19705	NA19705_hap1	chr3	1	1	PASS	0	1
NA19705	NA19705_hap1	chr4	1	1	PASS	0	2
NA19705	NA19705_hap1	chr5	1	1	PASS	0	1
NA19705	NA19705_hap1	chr6	1	1	PASS	0	0
NA19705	NA19705_hap1	chr7	1	1	PASS	21	16
NA19705	NA19705_hap1	chr8	1	1	PASS	0	0
NA19705	NA19705_hap1	chr9	1	1	PASS	1	246
NA19705	NA19705_hap2	chr1	1	1	PASS	7	5
NA19705	NA19705_hap2	chr10	1	1	PASS	4	6
NA19705	NA19705_hap2	chr11	1	1	PASS	0	0
NA19705	NA19705_hap2	chr12	1	1	PASS	0	0
NA19705	NA19705_hap2	chr16	1	1	PASS	20	5
NA19705	NA19705_hap2	chr17	1	1	PASS	2	5
NA19705	NA19705_hap2	chr18	1	1	PASS	0	0
NA19705	NA19705_hap2	chr19	1	1	PASS	0	0
NA19705	NA19705_hap2	chr2	1	1	PASS	11	4
NA19705	NA19705_hap2	chr20	1	1	PASS	0	3
NA19705	NA19705_hap2	chr3	1	1	PASS	0	1
NA19705	NA19705_hap2	chr4	1	1	PASS	0	2
NA19705	NA19705_hap2	chr5	1	1	PASS	0	1
NA19705	NA19705_hap2	chr6	1	1	PASS	0	0
NA19705	NA19705_hap2	chr7	1	1	PASS	20	13
NA19705	NA19705_hap2	chr8	1	1	PASS	0	0
NA19705	NA19705_hap2	chr9	1	1	PASS	1	94
NA19705	NA19705_hap2	chrX	1	1	PASS	0	0
NA19776	NA19776_hap1	chr1	1	1	PASS	8	5
NA19776	NA19776_hap1	chr10	1	1	PASS	4	6
NA19776	NA19776_hap1	chr11	1	1	PASS	0	0
NA19776	NA19776_hap1	chr12	1	1	PASS	0	0
NA19776	NA19776_hap1	chr16	1	1	PASS	17	3
NA19776	NA19776_hap1	chr19	1	1	PASS	0	0
NA19776	NA19776_hap1	chr2	1	1	PASS	11	4
NA19776	NA19776_hap1	chr20	1	1	PASS	0	3
NA19776	NA19776_hap1	chr3	1	1	PASS	0	1
NA19776	NA19776_hap1	chr4	1	1	PASS	0	2
NA19776	NA19776_hap1	chr5	1	1	PASS	0	1
NA19776	NA19776_hap1	chr6	1	1	PASS	0	0
NA19776	NA19776_hap1	chr7	1	1	PASS	23	11
NA19776	NA19776_hap1	chr8	1	1	PASS	0	0
NA19776	NA19776_hap1	chrX	1	1	PASS	0	0
NA19776	NA19776_hap2	chr1	1	1	PASS	7	5
NA19776	NA19776_hap2	chr10	1	1	PASS	4	6
NA19776	NA19776_hap2	chr11	1	1	PASS	0	0
NA19776	NA19776_hap2	chr12	1	1	PASS	0	0
NA19776	NA19776_hap2	chr16	1	1	PASS	19	5
NA19776	NA19776_hap2	chr19	1	1	PASS	0	0
NA19776	NA19776_hap2	chr2	1	1	PASS	11	4
NA19776	NA19776_hap2	chr20	1	1	PASS	0	3
NA19776	NA19776_hap2	chr3	1	1	PASS	0	1
NA19776	NA19776_hap2	chr4	1	1	PASS	0	2
NA19776	NA19776_hap2	chr5	1	1	PASS	0	1
NA19776	NA19776_hap2	chr6	1	1	PASS	0	0
NA19776	NA19776_hap2	chr7	1	1	PASS	22	17
NA19776	NA19776_hap2	chr8	1	1	PASS	0	0
NA19776	NA19776_hap2	chrX	1	1	PASS	0	0
NA19835	NA19835_hap1	chr1	1	1	PASS	8	5
NA19835	NA19835_hap1	chr10	1	1	PASS	4	6
NA19835	NA19835_hap1	chr11	1	1	PASS	0	0
NA19835	NA19835_hap1	chr12	1	1	PASS	0	0
NA19835	NA19835_hap1	chr16	1	1	PASS	20	6
NA19835	NA19835_hap1	chr19	1	1	PASS	0	0
NA19835	NA19835_hap1	chr2	1	1	PASS	11	4
NA19835	NA19835_hap1	chr20	1	1	PASS	0	3
NA19835	NA19835_hap1	chr3	1	1	PASS	0	1
NA19835	NA19835_hap1	chr4	1	1	PASS	0	2
NA19835	NA19835_hap1	chr5	1	1	PASS	0	1
NA19835	NA19835_hap1	chr6	1	1	PASS	0	0
NA19835	NA19835_hap1	chr8	1	1	PASS	0	0
NA19835	NA19835_hap1	chrX	1	1	PASS	0	0
NA19835	NA19835_hap2	chr1	1	1	PASS	7	5
NA19835	NA19835_hap2	chr10	1	1	PASS	4	6
NA19835	NA19835_hap2	chr11	1	1	PASS	0	0
NA19835	NA19835_hap2	chr12	1	1	PASS	0	0
NA19835	NA19835_hap2	chr16	1	1	PASS	21	6
NA19835	NA19835_hap2	chr19	1	1	PASS	0	0
NA19835	NA19835_hap2	chr20	1	1	PASS	0	3
NA19835	NA19835_hap2	chr3	1	1	PASS	0	1
NA19835	NA19835_hap2	chr4	1	1	PASS	0	2
NA19835	NA19835_hap2	chr5	1	1	PASS	0	1
NA19835	NA19835_hap2	chr6	1	1	PASS	0	0
NA19835	NA19835_hap2	chr7	1	1	PASS	23	18
NA19835	NA19835_hap2	chr8	1	1	PASS	0	0
NA19835	NA19835_hap2	chr9	1	1	PASS	1	118
NA19835	NA19835_hap2	chrX	1	1	PASS	0	0
NA19836	NA19836_hap1	chr1	1	1	PASS	8	5
NA19836	NA19836_hap1	chr10	1	1	PASS	4	6
NA19836	NA19836_hap1	chr11	1	1	PASS	0	0
NA19836	NA19836_hap1	chr12	1	1	PASS	0	0
NA19836	NA19836_hap1	chr16	1	1	PASS	17	3
NA19836	NA19836_hap1	chr18	1	1	PASS	0	0
NA19836	NA19836_hap1	chr19	1	1	PASS	0	0
NA19836	NA19836_hap1	chr2	1	1	PASS	9	4
NA19836	NA19836_hap1	chr20	1	1	PASS	0	3
NA19836	NA19836_hap1	chr3	1	1	PASS	0	1
NA19836	NA19836_hap1	chr4	1	1	PASS	0	2
NA19836	NA19836_hap1	chr5	1	1	PASS	0	1
NA19836	NA19836_hap1	chr6	1	1	PASS	0	0
NA19836	NA19836_hap1	chr8	1	1	PASS	0	0
NA19836	NA19836_hap1	chr9	1	1	PASS	1	148
NA19836	NA19836_hap1	chrX	1	1	PASS	0	0
NA19836	NA19836_hap2	chr1	1	1	PASS	7	5
NA19836	NA19836_hap2	chr10	1	1	PASS	4	6
NA19836	NA19836_hap2	chr11	1	1	PASS	0	0
NA19836	NA19836_hap2	chr12	1	1	PASS	0	0
NA19836	NA19836_hap2	chr16	1	1	PASS	19	5
NA19836	NA19836_hap2	chr17	1	1	PASS	2	5
NA19836	NA19836_hap2	chr18	1	1	PASS	0	0
NA19836	NA19836_hap2	chr2	1	1	PASS	15	4
NA19836	NA19836_hap2	chr20	1	1	PASS	0	3
NA19836	NA19836_hap2	chr4	1	1	PASS	0	2
NA19836	NA19836_hap2	chr5	1	1	PASS	0	1
NA19836	NA19836_hap2	chr6	1	1	PASS	0	0
NA19836	NA19836_hap2	chr7	1	1	PASS	20	18
NA19836	NA19836_hap2	chr8	1	1	PASS	0	0
NA19836	NA19836_hap2	chr9	1	1	PASS	1	118
NA19836	NA19836_hap2	chrX	1	1	PASS	0	0
NA19909	NA19909_hap1	chr1	1	1	PASS	0	0
NA19909	NA19909_hap1	chr10	1	1	PASS	0	0
NA19909	NA19909_hap1	chr11	1	1	PASS	0	0
NA19909	NA19909_hap1	chr12	1	1	PASS	0	0
NA19909	NA19909_hap1	chr16	1	1	PASS	0	0
NA19909	NA19909_hap1	chr17	1	1	PASS	2	3
NA19909	NA19909_hap1	chr18	1	1	PASS	0	0
NA19909	NA19909_hap1	chr19	1	1	PASS	0	0
NA19909	NA19909_hap1	chr20	1	1	PASS	0	3
NA19909	NA19909_hap1	chr5	1	1	PASS	0	1
NA19909	NA19909_hap1	chr7	1	1	PASS	23	15
NA19909	NA19909_hap1	chr8	1	1	PASS	0	0
NA19909	NA19909_hap1	chrX	1	1	PASS	0	0
NA19909	NA19909_hap2	chr1	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr10	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr11	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr12	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr16	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr17	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr18	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr19	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr20	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr4	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr5	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr7	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr8	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chr9	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19909	NA19909_hap2	chrX	1	1	EXCLUDE_annotation_incomplete_or_missing_input	0	0
NA19983	NA19983_hap1	chr1	1	1	PASS	7	5
NA19983	NA19983_hap1	chr10	1	1	PASS	4	6
NA19983	NA19983_hap1	chr12	1	1	PASS	0	0
NA19983	NA19983_hap1	chr17	1	1	PASS	2	5
NA19983	NA19983_hap1	chr18	1	1	PASS	0	0
NA19983	NA19983_hap1	chr19	1	1	PASS	0	0
NA19983	NA19983_hap1	chr2	1	1	PASS	11	4
NA19983	NA19983_hap1	chr20	1	1	PASS	0	3
NA19983	NA19983_hap1	chr4	1	1	PASS	0	2
NA19983	NA19983_hap1	chr5	1	1	PASS	0	1
NA19983	NA19983_hap1	chr6	1	1	PASS	0	0
NA19983	NA19983_hap1	chr7	1	1	PASS	21	17
NA19983	NA19983_hap1	chr8	1	1	PASS	0	0
NA19983	NA19983_hap1	chrX	1	1	PASS	0	0
NA19983	NA19983_hap2	chr1	1	1	PASS	7	5
NA19983	NA19983_hap2	chr11	1	1	PASS	0	0
NA19983	NA19983_hap2	chr12	1	1	PASS	0	0
NA19983	NA19983_hap2	chr16	1	1	PASS	17	2
NA19983	NA19983_hap2	chr17	1	1	PASS	2	5
NA19983	NA19983_hap2	chr18	1	1	PASS	0	0
NA19983	NA19983_hap2	chr19	1	1	PASS	0	0
NA19983	NA19983_hap2	chr2	1	1	PASS	11	4
NA19983	NA19983_hap2	chr20	1	1	PASS	0	3
NA19983	NA19983_hap2	chr3	1	1	PASS	0	1
NA19983	NA19983_hap2	chr4	1	1	PASS	0	2
NA19983	NA19983_hap2	chr5	1	1	PASS	0	1
NA19983	NA19983_hap2	chr6	1	1	PASS	0	0
NA19983	NA19983_hap2	chr7	1	1	PASS	23	18
NA19983	NA19983_hap2	chr8	1	1	PASS	0	0
NA19983	NA19983_hap2	chr9	1	1	PASS	1	159
NA19983	NA19983_hap2	chrX	1	1	PASS	0	0
NA20129	NA20129_hap1	chr1	1	1	PASS	7	5
NA20129	NA20129_hap1	chr10	1	1	PASS	4	6
NA20129	NA20129_hap1	chr11	1	1	PASS	0	0
NA20129	NA20129_hap1	chr12	1	1	PASS	0	0
NA20129	NA20129_hap1	chr18	1	1	PASS	0	0
NA20129	NA20129_hap1	chr19	1	1	PASS	0	0
NA20129	NA20129_hap1	chr2	1	1	PASS	11	4
NA20129	NA20129_hap1	chr20	1	1	PASS	0	3
NA20129	NA20129_hap1	chr4	1	1	PASS	0	2
NA20129	NA20129_hap1	chr5	1	1	PASS	0	1
NA20129	NA20129_hap1	chr6	1	1	PASS	0	0
NA20129	NA20129_hap1	chr7	1	1	PASS	21	13
NA20129	NA20129_hap1	chr8	1	1	PASS	0	0
NA20129	NA20129_hap1	chrX	1	1	PASS	0	0
NA20129	NA20129_hap2	chr1	1	1	PASS	7	5
NA20129	NA20129_hap2	chr10	1	1	PASS	5	7
NA20129	NA20129_hap2	chr11	1	1	PASS	0	0
NA20129	NA20129_hap2	chr12	1	1	PASS	0	0
NA20129	NA20129_hap2	chr16	1	1	PASS	21	6
NA20129	NA20129_hap2	chr18	1	1	PASS	0	0
NA20129	NA20129_hap2	chr19	1	1	PASS	0	0
NA20129	NA20129_hap2	chr2	1	1	PASS	11	4
NA20129	NA20129_hap2	chr20	1	1	PASS	0	3
NA20129	NA20129_hap2	chr4	1	1	PASS	0	2
NA20129	NA20129_hap2	chr5	1	1	PASS	0	1
NA20129	NA20129_hap2	chr7	1	1	PASS	20	14
NA20129	NA20129_hap2	chr8	1	1	PASS	0	0
NA20129	NA20129_hap2	chr9	1	1	PASS	1	104
NA20129	NA20129_hap2	chrX	1	1	PASS	0	0
NA20282	NA20282_hap1	chr1	1	1	PASS	7	4
NA20282	NA20282_hap1	chr10	1	1	PASS	4	6
NA20282	NA20282_hap1	chr11	1	1	PASS	0	0
NA20282	NA20282_hap1	chr12	1	1	PASS	0	0
NA20282	NA20282_hap1	chr16	1	1	PASS	19	5
NA20282	NA20282_hap1	chr17	1	1	PASS	2	5
NA20282	NA20282_hap1	chr18	1	1	PASS	0	0
NA20282	NA20282_hap1	chr19	1	1	PASS	0	0
NA20282	NA20282_hap1	chr2	1	1	PASS	7	2
NA20282	NA20282_hap1	chr20	1	1	PASS	0	3
NA20282	NA20282_hap1	chr3	1	1	PASS	0	1
NA20282	NA20282_hap1	chr5	1	1	PASS	0	1
NA20282	NA20282_hap1	chr6	1	1	PASS	0	0
NA20282	NA20282_hap1	chr7	1	1	PASS	20	13
NA20282	NA20282_hap1	chr8	1	1	PASS	0	0
NA20282	NA20282_hap1	chrX	1	1	PASS	0	0
NA20282	NA20282_hap2	chr10	1	1	PASS	4	6
NA20282	NA20282_hap2	chr11	1	1	PASS	0	0
NA20282	NA20282_hap2	chr12	1	1	PASS	0	0
NA20282	NA20282_hap2	chr17	1	1	PASS	2	5
NA20282	NA20282_hap2	chr18	1	1	PASS	0	0
NA20282	NA20282_hap2	chr19	1	1	PASS	0	0
NA20282	NA20282_hap2	chr2	1	1	PASS	7	2
NA20282	NA20282_hap2	chr20	1	1	PASS	0	3
NA20282	NA20282_hap2	chr3	1	1	PASS	0	1
NA20282	NA20282_hap2	chr5	1	1	PASS	0	1
NA20282	NA20282_hap2	chr6	1	1	PASS	0	0
NA20282	NA20282_hap2	chr7	1	1	PASS	21	22
NA20282	NA20282_hap2	chr8	1	1	PASS	0	0
NA20282	NA20282_hap2	chr9	1	1	PASS	0	86
NA20282	NA20282_hap2	chrX	1	1	PASS	0	0
NA20346	NA20346_hap1	chr10	1	1	PASS	4	6
NA20346	NA20346_hap1	chr11	1	1	PASS	0	0
NA20346	NA20346_hap1	chr12	1	1	PASS	0	0
NA20346	NA20346_hap1	chr18	1	1	PASS	0	0
NA20346	NA20346_hap1	chr19	1	1	PASS	0	0
NA20346	NA20346_hap1	chr2	1	1	PASS	11	4
NA20346	NA20346_hap1	chr20	1	1	PASS	0	3
NA20346	NA20346_hap1	chr5	1	1	PASS	0	1
NA20346	NA20346_hap1	chr6	1	1	PASS	0	0
NA20346	NA20346_hap1	chr7	1	1	PASS	21	18
NA20346	NA20346_hap1	chr8	1	1	PASS	0	0
NA20346	NA20346_hap2	chr1	1	1	PASS	7	5
NA20346	NA20346_hap2	chr10	1	1	PASS	4	6
NA20346	NA20346_hap2	chr11	1	1	PASS	0	0
NA20346	NA20346_hap2	chr12	1	1	PASS	0	0
NA20346	NA20346_hap2	chr16	1	1	PASS	21	5
NA20346	NA20346_hap2	chr18	1	1	PASS	0	0
NA20346	NA20346_hap2	chr19	1	1	PASS	0	0
NA20346	NA20346_hap2	chr2	1	1	PASS	11	4
NA20346	NA20346_hap2	chr20	1	1	PASS	0	3
NA20346	NA20346_hap2	chr3	1	1	PASS	0	1
NA20346	NA20346_hap2	chr5	1	1	PASS	0	1
NA20346	NA20346_hap2	chr6	1	1	PASS	0	0
NA20346	NA20346_hap2	chr7	1	1	PASS	21	17
NA20346	NA20346_hap2	chr8	1	1	PASS	0	0
NA20346	NA20346_hap2	chr9	1	1	PASS	0	52
NA20346	NA20346_hap2	chrX	1	1	PASS	0	0
NA20355	NA20355_hap1	chr1	1	1	PASS	8	5
NA20355	NA20355_hap1	chr10	1	1	PASS	4	6
NA20355	NA20355_hap1	chr11	1	1	PASS	0	0
NA20355	NA20355_hap1	chr12	1	1	PASS	0	0
NA20355	NA20355_hap1	chr16	1	1	PASS	18	4
NA20355	NA20355_hap1	chr17	1	1	PASS	2	5
NA20355	NA20355_hap1	chr18	1	1	PASS	0	0
NA20355	NA20355_hap1	chr19	1	1	PASS	0	0
NA20355	NA20355_hap1	chr2	1	1	PASS	9	4
NA20355	NA20355_hap1	chr20	1	1	PASS	0	3
NA20355	NA20355_hap1	chr3	1	1	PASS	0	1
NA20355	NA20355_hap1	chr5	1	1	PASS	0	1
NA20355	NA20355_hap1	chr6	1	1	PASS	0	0
NA20355	NA20355_hap1	chr7	1	1	PASS	22	19
NA20355	NA20355_hap1	chr9	1	1	PASS	1	143
NA20355	NA20355_hap1	chrX	1	1	PASS	0	0
NA20355	NA20355_hap2	chr1	1	1	PASS	6	5
NA20355	NA20355_hap2	chr10	1	1	PASS	4	6
NA20355	NA20355_hap2	chr11	1	1	PASS	0	0
NA20355	NA20355_hap2	chr12	1	1	PASS	0	0
NA20355	NA20355_hap2	chr16	1	1	PASS	18	3
NA20355	NA20355_hap2	chr17	1	1	PASS	2	5
NA20355	NA20355_hap2	chr18	1	1	PASS	0	0
NA20355	NA20355_hap2	chr19	1	1	PASS	0	0
NA20355	NA20355_hap2	chr2	1	1	PASS	9	4
NA20355	NA20355_hap2	chr20	1	1	PASS	0	3
NA20355	NA20355_hap2	chr3	1	1	PASS	0	1
NA20355	NA20355_hap2	chr5	1	1	PASS	0	1
NA20355	NA20355_hap2	chr6	1	1	PASS	0	0
NA20355	NA20355_hap2	chr7	1	1	PASS	19	13
NA20355	NA20355_hap2	chr8	1	1	PASS	0	0
NA20355	NA20355_hap2	chr9	1	1	PASS	1	174
NA20355	NA20355_hap2	chrX	1	1	PASS	0	0
NA20503	NA20503_hap1	chr1	1	1	PASS	7	5
NA20503	NA20503_hap1	chr10	1	1	PASS	4	6
NA20503	NA20503_hap1	chr11	1	1	PASS	0	0
NA20503	NA20503_hap1	chr12	1	1	PASS	0	0
NA20503	NA20503_hap1	chr16	1	1	PASS	20	6
NA20503	NA20503_hap1	chr17	1	1	PASS	2	5
NA20503	NA20503_hap1	chr18	1	1	PASS	0	0
NA20503	NA20503_hap1	chr19	1	1	PASS	0	0
NA20503	NA20503_hap1	chr2	1	1	PASS	11	4
NA20503	NA20503_hap1	chr20	1	1	PASS	0	3
NA20503	NA20503_hap1	chr3	1	1	PASS	0	1
NA20503	NA20503_hap1	chr4	1	1	PASS	0	2
NA20503	NA20503_hap1	chr5	1	1	PASS	0	1
NA20503	NA20503_hap1	chr6	1	1	PASS	0	0
NA20503	NA20503_hap1	chr7	1	1	PASS	22	13
NA20503	NA20503_hap1	chr8	1	1	PASS	0	0
NA20503	NA20503_hap1	chr9	1	1	PASS	1	126
NA20503	NA20503_hap1	chrX	1	1	PASS	0	0
NA20503	NA20503_hap2	chr1	1	1	PASS	7	5
NA20503	NA20503_hap2	chr10	1	1	PASS	4	6
NA20503	NA20503_hap2	chr11	1	1	PASS	0	0
NA20503	NA20503_hap2	chr12	1	1	PASS	0	0
NA20503	NA20503_hap2	chr16	1	1	PASS	18	4
NA20503	NA20503_hap2	chr17	1	1	PASS	2	5
NA20503	NA20503_hap2	chr18	1	1	PASS	0	0
NA20503	NA20503_hap2	chr19	1	1	PASS	0	0
NA20503	NA20503_hap2	chr2	1	1	PASS	11	4
NA20503	NA20503_hap2	chr20	1	1	PASS	0	3
NA20503	NA20503_hap2	chr3	1	1	PASS	0	1
NA20503	NA20503_hap2	chr4	1	1	PASS	0	2
NA20503	NA20503_hap2	chr5	1	1	PASS	0	1
NA20503	NA20503_hap2	chr6	1	1	PASS	0	0
NA20503	NA20503_hap2	chr7	1	1	PASS	24	16
NA20503	NA20503_hap2	chr8	1	1	PASS	0	0
NA20503	NA20503_hap2	chr9	1	1	PASS	1	218
NA20503	NA20503_hap2	chrX	1	1	PASS	0	0
NA20509	NA20509_hap1	chr10	1	1	PASS	4	6
NA20509	NA20509_hap1	chr11	1	1	PASS	0	0
NA20509	NA20509_hap1	chr12	1	1	PASS	0	0
