hap	chromosome	region	interval_count	bp	ACGT_bp	non_ACGT_bp	valid_16mer_starts
NA19317_hap2	chr3	ambiguous	0	0	0	0	0
NA19317_hap2	chr3	background	2	202775773	202687504	88269	202687459
NA19317_hap2	chr4	HSat2	0	0	0	0	0
NA19317_hap2	chr4	HSat3	2	184441	184441	0	184411
NA19317_hap2	chr4	HSat23	2	184441	184441	0	184411
NA19317_hap2	chr4	ambiguous	0	0	0	0	0
NA19317_hap2	chr4	background	3	191346394	191346394	0	191346349
NA19317_hap2	chr5	HSat2	0	0	0	0	0
NA19317_hap2	chr5	HSat3	1	337279	337279	0	337264
NA19317_hap2	chr5	HSat23	1	337279	337279	0	337264
NA19317_hap2	chr5	ambiguous	0	0	0	0	0
NA19317_hap2	chr5	background	2	180749152	180542877	206275	180542817
NA19317_hap2	chr6	HSat2	0	0	0	0	0
NA19317_hap2	chr6	HSat3	0	0	0	0	0
NA19317_hap2	chr6	HSat23	0	0	0	0	0
NA19317_hap2	chr6	ambiguous	0	0	0	0	0
NA19317_hap2	chr6	background	1	171405035	171405035	0	171405020
NA19317_hap2	chr7	HSat2	21	325946	325946	0	325631
NA19317_hap2	chr7	HSat3	10	510413	510413	0	510263
NA19317_hap2	chr7	HSat23	19	836359	836359	0	836074
NA19317_hap2	chr7	ambiguous	0	0	0	0	0
NA19317_hap2	chr7	background	20	159301416	159209922	91494	159209631
NA19317_hap2	chr8	HSat2	0	0	0	0	0
NA19317_hap2	chr8	HSat3	0	0	0	0	0
NA19317_hap2	chr8	HSat23	0	0	0	0	0
NA19317_hap2	chr8	ambiguous	0	0	0	0	0
NA19317_hap2	chr8	background	1	147849691	147849691	0	147849676
NA19317_hap2	chr9	HSat2	1	39055	39055	0	39040
NA19317_hap2	chr9	HSat3	45	16857864	16857864	0	16857189
NA19317_hap2	chr9	HSat23	46	16896919	16896919	0	16896229
NA19317_hap2	chr9	ambiguous	0	0	0	0	0
NA19317_hap2	chr9	background	47	123193426	123193426	0	123193062
NA19317_hap2	chrX	HSat2	0	0	0	0	0
NA19317_hap2	chrX	HSat3	0	0	0	0	0
NA19317_hap2	chrX	HSat23	0	0	0	0	0
NA19317_hap2	chrX	ambiguous	0	0	0	0	0
NA19317_hap2	chrX	background	1	154814817	154814817	0	154814802
NA19331_hap1	chr10	HSat2	4	612323	612323	0	612263
NA19331_hap1	chr10	HSat3	6	622405	622405	0	622315
NA19331_hap1	chr10	HSat23	8	1234728	1234728	0	1234608
NA19331_hap1	chr10	ambiguous	0	0	0	0	0
NA19331_hap1	chr10	background	9	133220268	133220268	0	133220133
NA19331_hap1	chr11	HSat2	0	0	0	0	0
NA19331_hap1	chr11	HSat3	0	0	0	0	0
NA19331_hap1	chr11	HSat23	0	0	0	0	0
NA19331_hap1	chr11	ambiguous	0	0	0	0	0
NA19331_hap1	chr11	background	1	65007952	65007952	0	65007937
NA19331_hap1	chr12	HSat2	0	0	0	0	0
NA19331_hap1	chr12	HSat3	0	0	0	0	0
NA19331_hap1	chr12	HSat23	0	0	0	0	0
NA19331_hap1	chr12	ambiguous	0	0	0	0	0
NA19331_hap1	chr12	background	1	133645442	133550689	94753	133550659
NA19331_hap1	chr16	HSat2	18	8631352	8631352	0	8631082
NA19331_hap1	chr16	HSat3	5	17168	17168	0	17093
NA19331_hap1	chr16	HSat23	15	8648520	8648520	0	8648295
NA19331_hap1	chr16	ambiguous	0	0	0	0	0
NA19331_hap1	chr16	background	16	82005265	82005265	0	82005028
NA19331_hap1	chr18	HSat2	0	0	0	0	0
NA19331_hap1	chr18	HSat3	0	0	0	0	0
NA19331_hap1	chr18	HSat23	0	0	0	0	0
NA19331_hap1	chr18	ambiguous	0	0	0	0	0
NA19331_hap1	chr18	background	1	78744237	78744237	0	78744222
NA19331_hap1	chr19	HSat2	0	0	0	0	0
NA19331_hap1	chr19	HSat3	0	0	0	0	0
NA19331_hap1	chr19	HSat23	0	0	0	0	0
NA19331_hap1	chr19	ambiguous	0	0	0	0	0
NA19331_hap1	chr19	background	1	54382614	54350356	32258	54350311
NA19331_hap1	chr20	HSat2	0	0	0	0	0
NA19331_hap1	chr20	HSat3	3	1147672	1147672	0	1147627
NA19331_hap1	chr20	HSat23	3	1147672	1147672	0	1147627
NA19331_hap1	chr20	ambiguous	0	0	0	0	0
NA19331_hap1	chr20	background	4	65288046	65288046	0	65287986
NA19331_hap1	chr3	HSat2	0	0	0	0	0
NA19331_hap1	chr3	HSat3	1	195057	195057	0	195042
NA19331_hap1	chr3	HSat23	1	195057	195057	0	195042
NA19331_hap1	chr3	ambiguous	0	0	0	0	0
NA19331_hap1	chr3	background	2	201283426	201278426	5000	201278381
NA19331_hap1	chr4	HSat2	0	0	0	0	0
NA19331_hap1	chr4	HSat3	2	204377	204377	0	204347
NA19331_hap1	chr4	HSat23	2	204377	204377	0	204347
NA19331_hap1	chr4	ambiguous	0	0	0	0	0
NA19331_hap1	chr4	background	3	175501193	175159763	341430	175159628
NA19331_hap1	chr5	HSat2	0	0	0	0	0
NA19331_hap1	chr5	HSat3	1	783865	783865	0	783850
NA19331_hap1	chr5	HSat23	1	783865	783865	0	783850
NA19331_hap1	chr5	ambiguous	0	0	0	0	0
NA19331_hap1	chr5	background	2	182400905	182372393	28512	182372318
NA19331_hap1	chr6	HSat2	0	0	0	0	0
NA19331_hap1	chr6	HSat3	0	0	0	0	0
NA19331_hap1	chr6	HSat23	0	0	0	0	0
NA19331_hap1	chr6	ambiguous	0	0	0	0	0
NA19331_hap1	chr6	background	1	172841541	172789476	52065	172789446
NA19331_hap1	chr8	HSat2	0	0	0	0	0
NA19331_hap1	chr8	HSat3	0	0	0	0	0
NA19331_hap1	chr8	HSat23	0	0	0	0	0
NA19331_hap1	chr8	ambiguous	0	0	0	0	0
NA19331_hap1	chr8	background	1	145954409	145936667	17742	145936637
NA19331_hap2	chr10	HSat2	4	66592	66592	0	66532
NA19331_hap2	chr10	HSat3	5	312901	312901	0	312826
NA19331_hap2	chr10	HSat23	6	379493	379493	0	379403
NA19331_hap2	chr10	ambiguous	0	0	0	0	0
NA19331_hap2	chr10	background	7	134481805	133979298	502507	133979178
NA19331_hap2	chr11	HSat2	0	0	0	0	0
NA19331_hap2	chr11	HSat3	0	0	0	0	0
NA19331_hap2	chr11	HSat23	0	0	0	0	0
NA19331_hap2	chr11	ambiguous	0	0	0	0	0
NA19331_hap2	chr11	background	1	70797007	70797007	0	70796992
NA19331_hap2	chr12	HSat2	0	0	0	0	0
NA19331_hap2	chr12	HSat3	0	0	0	0	0
NA19331_hap2	chr12	HSat23	0	0	0	0	0
NA19331_hap2	chr12	ambiguous	0	0	0	0	0
NA19331_hap2	chr12	background	1	133868608	133863608	5000	133863578
NA19331_hap2	chr16	HSat2	18	14242753	14242753	0	14242483
NA19331_hap2	chr16	HSat3	5	16181	16181	0	16106
NA19331_hap2	chr16	HSat23	15	14258934	14258934	0	14258709
NA19331_hap2	chr16	ambiguous	0	0	0	0	0
NA19331_hap2	chr16	background	16	42777683	42777683	0	42777446
NA19331_hap2	chr17	HSat2	2	84721	84721	0	84691
NA19331_hap2	chr17	HSat3	5	1010886	1010886	0	1010811
NA19331_hap2	chr17	HSat23	7	1095607	1095607	0	1095502
NA19331_hap2	chr17	ambiguous	0	0	0	0	0
NA19331_hap2	chr17	background	8	82675808	82675808	0	82675701
NA19331_hap2	chr18	HSat2	0	0	0	0	0
NA19331_hap2	chr18	HSat3	0	0	0	0	0
NA19331_hap2	chr18	HSat23	0	0	0	0	0
NA19331_hap2	chr18	ambiguous	0	0	0	0	0
NA19331_hap2	chr18	background	1	79438832	79431882	6950	79431837
NA19331_hap2	chr19	HSat2	0	0	0	0	0
NA19331_hap2	chr19	HSat3	0	0	0	0	0
NA19331_hap2	chr19	HSat23	0	0	0	0	0
NA19331_hap2	chr19	ambiguous	0	0	0	0	0
NA19331_hap2	chr19	background	1	61320617	61279877	40740	61279847
NA19331_hap2	chr2	HSat2	7	959398	959398	0	959293
NA19331_hap2	chr2	HSat3	4	59393	59393	0	59333
NA19331_hap2	chr2	HSat23	9	1018791	1018791	0	1018656
NA19331_hap2	chr2	ambiguous	0	0	0	0	0
NA19331_hap2	chr2	background	10	242640326	242621963	18363	242621800
NA19331_hap2	chr20	HSat2	0	0	0	0	0
NA19331_hap2	chr20	HSat3	3	1520593	1520593	0	1520548
NA19331_hap2	chr20	HSat23	3	1520593	1520593	0	1520548
NA19331_hap2	chr20	ambiguous	0	0	0	0	0
NA19331_hap2	chr20	background	4	65129173	65129173	0	65129113
NA19331_hap2	chr3	HSat2	0	0	0	0	0
NA19331_hap2	chr3	HSat3	1	154664	154664	0	154649
NA19331_hap2	chr3	HSat23	1	154664	154664	0	154649
NA19331_hap2	chr3	ambiguous	0	0	0	0	0
NA19331_hap2	chr3	background	2	200673731	200490729	183002	200490669
NA19331_hap2	chr5	HSat2	0	0	0	0	0
NA19331_hap2	chr5	HSat3	1	342709	342709	0	342694
NA19331_hap2	chr5	HSat23	1	342709	342709	0	342694
NA19331_hap2	chr5	ambiguous	0	0	0	0	0
NA19331_hap2	chr5	background	2	182526665	182037718	488947	182037658
NA19331_hap2	chr6	HSat2	0	0	0	0	0
NA19331_hap2	chr6	HSat3	0	0	0	0	0
NA19331_hap2	chr6	HSat23	0	0	0	0	0
NA19331_hap2	chr6	ambiguous	0	0	0	0	0
NA19331_hap2	chr6	background	1	169638214	169620915	17299	169620870
NA19331_hap2	chr8	HSat2	0	0	0	0	0
NA19331_hap2	chr8	HSat3	0	0	0	0	0
NA19331_hap2	chr8	HSat23	0	0	0	0	0
NA19331_hap2	chr8	ambiguous	0	0	0	0	0
NA19331_hap2	chr8	background	1	137371208	137371208	0	137371193
NA19331_hap2	chr9	HSat2	1	58208	58208	0	58193
NA19331_hap2	chr9	HSat3	38	22454487	22454487	0	22453917
NA19331_hap2	chr9	HSat23	39	22512695	22512695	0	22512110
NA19331_hap2	chr9	ambiguous	0	0	0	0	0
NA19331_hap2	chr9	background	40	123051944	122913182	138762	122912804
NA19331_hap2	chrX	HSat2	0	0	0	0	0
NA19331_hap2	chrX	HSat3	0	0	0	0	0
NA19331_hap2	chrX	HSat23	0	0	0	0	0
NA19331_hap2	chrX	ambiguous	0	0	0	0	0
NA19331_hap2	chrX	background	1	154207672	154041073	166599	154041013
NA19338_hap1	chr10	HSat2	4	735661	735661	0	735601
NA19338_hap1	chr10	HSat3	6	770996	770996	0	770906
NA19338_hap1	chr10	HSat23	8	1506657	1506657	0	1506537
NA19338_hap1	chr10	ambiguous	0	0	0	0	0
NA19338_hap1	chr10	background	9	135160576	135160576	0	135160441
NA19338_hap1	chr11	HSat2	0	0	0	0	0
NA19338_hap1	chr11	HSat3	0	0	0	0	0
NA19338_hap1	chr11	HSat23	0	0	0	0	0
NA19338_hap1	chr11	ambiguous	0	0	0	0	0
NA19338_hap1	chr11	background	1	134072594	134072594	0	134072579
NA19338_hap1	chr12	HSat2	0	0	0	0	0
NA19338_hap1	chr12	HSat3	0	0	0	0	0
NA19338_hap1	chr12	HSat23	0	0	0	0	0
NA19338_hap1	chr12	ambiguous	0	0	0	0	0
NA19338_hap1	chr12	background	1	134492737	134492737	0	134492722
NA19338_hap1	chr16	HSat2	19	11509839	11509839	0	11509554
NA19338_hap1	chr16	HSat3	6	17181	17181	0	17091
NA19338_hap1	chr16	HSat23	15	11527020	11527020	0	11526795
NA19338_hap1	chr16	ambiguous	0	0	0	0	0
NA19338_hap1	chr16	background	16	84194070	84194070	0	84193833
NA19338_hap1	chr18	HSat2	0	0	0	0	0
NA19338_hap1	chr18	HSat3	0	0	0	0	0
NA19338_hap1	chr18	HSat23	0	0	0	0	0
NA19338_hap1	chr18	ambiguous	0	0	0	0	0
NA19338_hap1	chr18	background	1	81050739	81050739	0	81050724
NA19338_hap1	chr19	HSat2	0	0	0	0	0
NA19338_hap1	chr19	HSat3	0	0	0	0	0
NA19338_hap1	chr19	HSat23	0	0	0	0	0
NA19338_hap1	chr19	ambiguous	0	0	0	0	0
NA19338_hap1	chr19	background	1	60758500	60758500	0	60758485
NA19338_hap1	chr2	HSat2	7	527478	527478	0	527373
NA19338_hap1	chr2	HSat3	4	59706	59706	0	59646
NA19338_hap1	chr2	HSat23	9	587184	587184	0	587049
NA19338_hap1	chr2	ambiguous	0	0	0	0	0
NA19338_hap1	chr2	background	10	241765840	241735187	30653	241735044
NA19338_hap1	chr20	HSat2	0	0	0	0	0
NA19338_hap1	chr20	HSat3	3	1172269	1172269	0	1172224
NA19338_hap1	chr20	HSat23	3	1172269	1172269	0	1172224
NA19338_hap1	chr20	ambiguous	0	0	0	0	0
NA19338_hap1	chr20	background	4	64241552	64241552	0	64241492
NA19338_hap1	chr3	HSat2	0	0	0	0	0
NA19338_hap1	chr3	HSat3	1	194358	194358	0	194343
NA19338_hap1	chr3	HSat23	1	194358	194358	0	194343
NA19338_hap1	chr3	ambiguous	0	0	0	0	0
NA19338_hap1	chr3	background	2	201198437	201198337	100	201198292
NA19338_hap1	chr4	HSat2	0	0	0	0	0
NA19338_hap1	chr4	HSat3	2	161784	161784	0	161754
NA19338_hap1	chr4	HSat23	2	161784	161784	0	161754
NA19338_hap1	chr4	ambiguous	0	0	0	0	0
NA19338_hap1	chr4	background	3	190988823	190988723	100	190988663
NA19338_hap1	chr5	HSat2	0	0	0	0	0
NA19338_hap1	chr5	HSat3	1	684623	684623	0	684608
NA19338_hap1	chr5	HSat23	1	684623	684623	0	684608
NA19338_hap1	chr5	ambiguous	0	0	0	0	0
NA19338_hap1	chr5	background	2	182070668	182070668	0	182070638
NA19338_hap1	chr6	HSat2	0	0	0	0	0
NA19338_hap1	chr6	HSat3	0	0	0	0	0
NA19338_hap1	chr6	HSat23	0	0	0	0	0
NA19338_hap1	chr6	ambiguous	0	0	0	0	0
NA19338_hap1	chr6	background	1	171468305	171468305	0	171468290
NA19338_hap1	chr8	HSat2	0	0	0	0	0
NA19338_hap1	chr8	HSat3	0	0	0	0	0
NA19338_hap1	chr8	HSat23	0	0	0	0	0
NA19338_hap1	chr8	ambiguous	0	0	0	0	0
NA19338_hap1	chr8	background	1	147577755	147577755	0	147577740
NA19338_hap1	chr9	HSat2	1	39117	39117	0	39102
NA19338_hap1	chr9	HSat3	49	17810835	17810835	0	17810100
NA19338_hap1	chr9	HSat23	50	17849952	17849952	0	17849202
NA19338_hap1	chr9	ambiguous	0	0	0	0	0
NA19338_hap1	chr9	background	51	122428191	122037763	390428	122037273
NA19338_hap1	chrX	HSat2	0	0	0	0	0
NA19338_hap1	chrX	HSat3	0	0	0	0	0
NA19338_hap1	chrX	HSat23	0	0	0	0	0
NA19338_hap1	chrX	ambiguous	0	0	0	0	0
NA19338_hap1	chrX	background	1	102565526	102565526	0	102565511
NA19338_hap2	chr10	HSat2	4	110932	110932	0	110872
NA19338_hap2	chr10	HSat3	6	592416	592416	0	592326
NA19338_hap2	chr10	HSat23	8	703348	703348	0	703228
NA19338_hap2	chr10	ambiguous	0	0	0	0	0
NA19338_hap2	chr10	background	9	134103382	134103382	0	134103247
NA19338_hap2	chr11	HSat2	0	0	0	0	0
NA19338_hap2	chr11	HSat3	0	0	0	0	0
NA19338_hap2	chr11	HSat23	0	0	0	0	0
NA19338_hap2	chr11	ambiguous	0	0	0	0	0
NA19338_hap2	chr11	background	1	134480417	134480417	0	134480402
NA19338_hap2	chr12	HSat2	0	0	0	0	0
NA19338_hap2	chr12	HSat3	0	0	0	0	0
NA19338_hap2	chr12	HSat23	0	0	0	0	0
NA19338_hap2	chr12	ambiguous	0	0	0	0	0
NA19338_hap2	chr12	background	1	132972440	132972340	100	132972310
NA19338_hap2	chr16	HSat2	20	13340770	13340770	0	13340470
NA19338_hap2	chr16	HSat3	6	17265	17265	0	17175
NA19338_hap2	chr16	HSat23	16	13358035	13358035	0	13357795
NA19338_hap2	chr16	ambiguous	0	0	0	0	0
NA19338_hap2	chr16	background	17	83694951	82879737	815214	82879500
NA19338_hap2	chr17	HSat2	2	77121	77121	0	77091
NA19338_hap2	chr17	HSat3	5	1161727	1161727	0	1161652
NA19338_hap2	chr17	HSat23	7	1238848	1238848	0	1238743
NA19338_hap2	chr17	ambiguous	0	0	0	0	0
NA19338_hap2	chr17	background	8	82022501	82022501	0	82022394
NA19338_hap2	chr18	HSat2	0	0	0	0	0
NA19338_hap2	chr18	HSat3	0	0	0	0	0
NA19338_hap2	chr18	HSat23	0	0	0	0	0
NA19338_hap2	chr18	ambiguous	0	0	0	0	0
NA19338_hap2	chr18	background	1	80876597	80876597	0	80876582
NA19338_hap2	chr19	HSat2	0	0	0	0	0
NA19338_hap2	chr19	HSat3	0	0	0	0	0
NA19338_hap2	chr19	HSat23	0	0	0	0	0
NA19338_hap2	chr19	ambiguous	0	0	0	0	0
NA19338_hap2	chr19	background	1	63338216	63338216	0	63338201
NA19338_hap2	chr2	HSat2	7	784585	784585	0	784480
NA19338_hap2	chr2	HSat3	3	61738	61738	0	61693
NA19338_hap2	chr2	HSat23	8	846323	846323	0	846203
NA19338_hap2	chr2	ambiguous	0	0	0	0	0
NA19338_hap2	chr2	background	9	241330463	241280834	49629	241280699
NA19338_hap2	chr20	HSat2	0	0	0	0	0
NA19338_hap2	chr20	HSat3	3	1703824	1703824	0	1703779
NA19338_hap2	chr20	HSat23	3	1703824	1703824	0	1703779
NA19338_hap2	chr20	ambiguous	0	0	0	0	0
NA19338_hap2	chr20	background	4	65513287	65513287	0	65513227
NA19338_hap2	chr3	HSat2	0	0	0	0	0
NA19338_hap2	chr3	HSat3	1	152296	152296	0	152281
NA19338_hap2	chr3	HSat23	1	152296	152296	0	152281
NA19338_hap2	chr3	ambiguous	0	0	0	0	0
NA19338_hap2	chr3	background	2	200682607	200682607	0	200682577
NA19338_hap2	chr4	HSat2	0	0	0	0	0
NA19338_hap2	chr4	HSat3	2	176811	176811	0	176781
NA19338_hap2	chr4	HSat23	2	176811	176811	0	176781
NA19338_hap2	chr4	ambiguous	0	0	0	0	0
NA19338_hap2	chr4	background	3	191426870	191426770	100	191426710
NA19338_hap2	chr5	HSat2	0	0	0	0	0
NA19338_hap2	chr5	HSat3	1	325801	325801	0	325786
NA19338_hap2	chr5	HSat23	1	325801	325801	0	325786
NA19338_hap2	chr5	ambiguous	0	0	0	0	0
NA19338_hap2	chr5	background	2	180696337	180696337	0	180696307
NA19338_hap2	chr6	HSat2	0	0	0	0	0
NA19338_hap2	chr6	HSat3	0	0	0	0	0
NA19338_hap2	chr6	HSat23	0	0	0	0	0
NA19338_hap2	chr6	ambiguous	0	0	0	0	0
NA19338_hap2	chr6	background	1	171400749	171400649	100	171400619
NA19338_hap2	chr7	HSat2	18	271140	271140	0	270870
NA19338_hap2	chr7	HSat3	11	580952	580952	0	580787
NA19338_hap2	chr7	HSat23	16	852092	852092	0	851852
NA19338_hap2	chr7	ambiguous	0	0	0	0	0
NA19338_hap2	chr7	background	17	162375889	160004762	2371127	160004503
NA19338_hap2	chr8	HSat2	0	0	0	0	0
NA19338_hap2	chr8	HSat3	0	0	0	0	0
NA19338_hap2	chr8	HSat23	0	0	0	0	0
NA19338_hap2	chr8	ambiguous	0	0	0	0	0
NA19338_hap2	chr8	background	1	147511371	146887079	624292	146887049
NA19338_hap2	chr9	HSat2	1	39068	39068	0	39053
NA19338_hap2	chr9	HSat3	34	15395343	15395343	0	15394833
NA19338_hap2	chr9	HSat23	35	15434411	15434411	0	15433886
NA19338_hap2	chr9	ambiguous	0	0	0	0	0
NA19338_hap2	chr9	background	36	122767025	122767025	0	122766650
NA19338_hap2	chrX	HSat2	0	0	0	0	0
NA19338_hap2	chrX	HSat3	0	0	0	0	0
NA19338_hap2	chrX	HSat23	0	0	0	0	0
NA19338_hap2	chrX	ambiguous	0	0	0	0	0
NA19338_hap2	chrX	background	1	102381591	102323281	58310	102323251
NA19347_hap1	chr10	HSat2	4	452519	452519	0	452459
NA19347_hap1	chr10	HSat3	6	658645	658645	0	658555
NA19347_hap1	chr10	HSat23	8	1111164	1111164	0	1111044
NA19347_hap1	chr10	ambiguous	0	0	0	0	0
NA19347_hap1	chr10	background	9	133996094	133996094	0	133995959
NA19347_hap1	chr11	HSat2	0	0	0	0	0
NA19347_hap1	chr11	HSat3	0	0	0	0	0
NA19347_hap1	chr11	HSat23	0	0	0	0	0
NA19347_hap1	chr11	ambiguous	0	0	0	0	0
NA19347_hap1	chr11	background	1	134978426	134651204	327222	134651159
NA19347_hap1	chr12	HSat2	0	0	0	0	0
NA19347_hap1	chr12	HSat3	0	0	0	0	0
NA19347_hap1	chr12	HSat23	0	0	0	0	0
NA19347_hap1	chr12	ambiguous	0	0	0	0	0
NA19347_hap1	chr12	background	1	134163681	134163681	0	134163666
NA19347_hap1	chr16	HSat2	19	8658183	8658183	0	8657898
NA19347_hap1	chr16	HSat3	6	17200	17200	0	17110
NA19347_hap1	chr16	HSat23	15	8675383	8675383	0	8675158
NA19347_hap1	chr16	ambiguous	0	0	0	0	0
NA19347_hap1	chr16	background	16	63406786	63406786	0	63406549
NA19347_hap1	chr17	HSat2	2	86443	86443	0	86413
NA19347_hap1	chr17	HSat3	5	1108147	1108147	0	1108072
NA19347_hap1	chr17	HSat23	7	1194590	1194590	0	1194485
NA19347_hap1	chr17	ambiguous	0	0	0	0	0
NA19347_hap1	chr17	background	8	79496826	79496826	0	79496719
NA19347_hap1	chr18	HSat2	0	0	0	0	0
NA19347_hap1	chr18	HSat3	0	0	0	0	0
NA19347_hap1	chr18	HSat23	0	0	0	0	0
NA19347_hap1	chr18	ambiguous	0	0	0	0	0
NA19347_hap1	chr18	background	1	79987179	79108179	879000	79108134
NA19347_hap1	chr19	HSat2	0	0	0	0	0
NA19347_hap1	chr19	HSat3	0	0	0	0	0
NA19347_hap1	chr19	HSat23	0	0	0	0	0
NA19347_hap1	chr19	ambiguous	0	0	0	0	0
NA19347_hap1	chr19	background	1	60531530	60135397	396133	60135352
NA19347_hap1	chr20	HSat2	0	0	0	0	0
NA19347_hap1	chr20	HSat3	3	634820	634820	0	634775
NA19347_hap1	chr20	HSat23	3	634820	634820	0	634775
NA19347_hap1	chr20	ambiguous	0	0	0	0	0
NA19347_hap1	chr20	background	4	65453071	65453071	0	65453011
NA19347_hap1	chr3	HSat2	0	0	0	0	0
NA19347_hap1	chr3	HSat3	1	193688	193688	0	193673
NA19347_hap1	chr3	HSat23	1	193688	193688	0	193673
NA19347_hap1	chr3	ambiguous	0	0	0	0	0
NA19347_hap1	chr3	background	2	203097475	203097475	0	203097445
NA19347_hap1	chr4	HSat2	0	0	0	0	0
NA19347_hap1	chr4	HSat3	2	182150	182150	0	182120
NA19347_hap1	chr4	HSat23	2	182150	182150	0	182120
NA19347_hap1	chr4	ambiguous	0	0	0	0	0
NA19347_hap1	chr4	background	3	189797612	189529823	267789	189529763
NA19347_hap1	chr5	HSat2	0	0	0	0	0
NA19347_hap1	chr5	HSat3	1	552414	552414	0	552399
NA19347_hap1	chr5	HSat23	1	552414	552414	0	552399
NA19347_hap1	chr5	ambiguous	0	0	0	0	0
NA19347_hap1	chr5	background	2	180401482	180401482	0	180401452
NA19347_hap1	chr6	HSat2	0	0	0	0	0
NA19347_hap1	chr6	HSat3	0	0	0	0	0
NA19347_hap1	chr6	HSat23	0	0	0	0	0
NA19347_hap1	chr6	ambiguous	0	0	0	0	0
NA19347_hap1	chr6	background	1	172530930	172530930	0	172530915
NA19347_hap1	chr7	HSat2	21	292068	292068	0	291753
NA19347_hap1	chr7	HSat3	13	432711	432711	0	432516
NA19347_hap1	chr7	HSat23	19	724779	724779	0	724494
NA19347_hap1	chr7	ambiguous	0	0	0	0	0
NA19347_hap1	chr7	background	20	161497562	161497562	0	161497286
NA19347_hap1	chr8	HSat2	0	0	0	0	0
NA19347_hap1	chr8	HSat3	0	0	0	0	0
NA19347_hap1	chr8	HSat23	0	0	0	0	0
NA19347_hap1	chr8	ambiguous	0	0	0	0	0
NA19347_hap1	chr8	background	1	146646604	146478114	168490	146478084
NA19347_hap1	chr9	HSat2	1	34938	34938	0	34923
NA19347_hap1	chr9	HSat3	38	10643468	10643468	0	10642898
NA19347_hap1	chr9	HSat23	39	10678406	10678406	0	10677821
NA19347_hap1	chr9	ambiguous	0	0	0	0	0
NA19347_hap1	chr9	background	40	124004799	124004799	0	124004460
NA19347_hap2	chr1	HSat2	11	14794654	14786654	8000	14786429
NA19347_hap2	chr1	HSat3	5	1013901	1013901	0	1013826
NA19347_hap2	chr1	HSat23	16	15808555	15800555	8000	15800255
NA19347_hap2	chr1	ambiguous	0	0	0	0	0
NA19347_hap2	chr1	background	17	234642384	234452281	190103	234452105
NA19347_hap2	chr10	HSat2	4	729561	729561	0	729501
NA19347_hap2	chr10	HSat3	6	588101	588101	0	588011
NA19347_hap2	chr10	HSat23	9	1317662	1317662	0	1317527
NA19347_hap2	chr10	ambiguous	0	0	0	0	0
NA19347_hap2	chr10	background	10	133093256	133093256	0	133093112
NA19347_hap2	chr11	HSat2	0	0	0	0	0
NA19347_hap2	chr11	HSat3	0	0	0	0	0
NA19347_hap2	chr11	HSat23	0	0	0	0	0
NA19347_hap2	chr11	ambiguous	0	0	0	0	0
NA19347_hap2	chr11	background	1	134910782	134583560	327222	134583515
NA19347_hap2	chr12	HSat2	0	0	0	0	0
NA19347_hap2	chr12	HSat3	0	0	0	0	0
NA19347_hap2	chr12	HSat23	0	0	0	0	0
NA19347_hap2	chr12	ambiguous	0	0	0	0	0
NA19347_hap2	chr12	background	1	133229019	133229019	0	133229004
NA19347_hap2	chr16	HSat2	19	6957347	6957347	0	6957062
NA19347_hap2	chr16	HSat3	6	18155	18155	0	18065
NA19347_hap2	chr16	HSat23	15	6975502	6975502	0	6975277
NA19347_hap2	chr16	ambiguous	0	0	0	0	0
NA19347_hap2	chr16	background	16	64706812	64706812	0	64706575
NA19347_hap2	chr17	HSat2	2	86410	86410	0	86380
NA19347_hap2	chr17	HSat3	5	1112757	1112757	0	1112682
NA19347_hap2	chr17	HSat23	7	1199167	1199167	0	1199062
NA19347_hap2	chr17	ambiguous	0	0	0	0	0
NA19347_hap2	chr17	background	8	83292352	83292352	0	83292245
NA19347_hap2	chr18	HSat2	0	0	0	0	0
NA19347_hap2	chr18	HSat3	0	0	0	0	0
NA19347_hap2	chr18	HSat23	0	0	0	0	0
NA19347_hap2	chr18	ambiguous	0	0	0	0	0
NA19347_hap2	chr18	background	1	79256276	79228638	27638	79228608
NA19347_hap2	chr19	HSat2	0	0	0	0	0
NA19347_hap2	chr19	HSat3	0	0	0	0	0
NA19347_hap2	chr19	HSat23	0	0	0	0	0
NA19347_hap2	chr19	ambiguous	0	0	0	0	0
NA19347_hap2	chr19	background	1	38268858	38268858	0	38268843
NA19347_hap2	chr2	HSat2	7	759012	759012	0	758907
NA19347_hap2	chr2	HSat3	4	63043	63043	0	62983
NA19347_hap2	chr2	HSat23	9	822055	822055	0	821920
NA19347_hap2	chr2	ambiguous	0	0	0	0	0
NA19347_hap2	chr2	background	10	241768612	241768612	0	241768479
NA19347_hap2	chr20	HSat2	0	0	0	0	0
NA19347_hap2	chr20	HSat3	3	1127107	1127107	0	1127062
NA19347_hap2	chr20	HSat23	3	1127107	1127107	0	1127062
NA19347_hap2	chr20	ambiguous	0	0	0	0	0
NA19347_hap2	chr20	background	4	65495185	65495185	0	65495125
NA19347_hap2	chr3	HSat2	0	0	0	0	0
NA19347_hap2	chr3	HSat3	1	152506	152506	0	152491
NA19347_hap2	chr3	HSat23	1	152506	152506	0	152491
NA19347_hap2	chr3	ambiguous	0	0	0	0	0
NA19347_hap2	chr3	background	2	200896149	200896149	0	200896119
NA19347_hap2	chr4	HSat2	0	0	0	0	0
NA19347_hap2	chr4	HSat3	2	192796	192796	0	192766
