kmer_id	target_family	group	chromosome	available_haps	measurable_haps	median_target_hits	mean_target_hits	pooled_target_density_per_M	presence_ge10_fraction
k16_8f53d4f9	HSat3	NA	chr22	0	0				
k16_8f53d4f9	HSat3	NA	chrX	91	0				
k16_8f53d4f9	HSat3	NA	chrY	1	1	144.0	144.0	9.115455793362745	1.0
k16_90ec3acc	HSat3	G1	chr1	40	39	6.0	5.461538461538462	6.873970114688802	0.02564102564102564
k16_90ec3acc	HSat3	G1	chr2	53	53	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chr3	35	35	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chr4	48	48	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chr5	59	59	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chr6	40	0				
k16_90ec3acc	HSat3	G1	chr7	59	59	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chr8	53	0				
k16_90ec3acc	HSat3	G1	chr9	49	49	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chr10	59	59	35.0	33.91525423728814	52.389394951709725	1.0
k16_90ec3acc	HSat3	G1	chr11	57	0				
k16_90ec3acc	HSat3	G1	chr12	58	0				
k16_90ec3acc	HSat3	G1	chr13	0	0				
k16_90ec3acc	HSat3	G1	chr14	0	0				
k16_90ec3acc	HSat3	G1	chr15	0	0				
k16_90ec3acc	HSat3	G1	chr16	45	43	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chr17	42	42	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chr18	44	0				
k16_90ec3acc	HSat3	G1	chr19	55	0				
k16_90ec3acc	HSat3	G1	chr20	59	59	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chr21	0	0				
k16_90ec3acc	HSat3	G1	chr22	0	0				
k16_90ec3acc	HSat3	G1	chrX	44	1	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G1	chrY	0	0				
k16_90ec3acc	HSat3	G2	chr1	35	35	3.0	4.142857142857143	5.905547969075944	0.0
k16_90ec3acc	HSat3	G2	chr2	41	39	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G2	chr3	47	47	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G2	chr4	39	39	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G2	chr5	54	54	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G2	chr6	44	0				
k16_90ec3acc	HSat3	G2	chr7	54	54	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G2	chr8	53	0				
k16_90ec3acc	HSat3	G2	chr9	47	47	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G2	chr10	54	54	32.5	34.7962962962963	54.37483610139544	1.0
k16_90ec3acc	HSat3	G2	chr11	54	0				
k16_90ec3acc	HSat3	G2	chr12	53	0				
k16_90ec3acc	HSat3	G2	chr13	0	0				
k16_90ec3acc	HSat3	G2	chr14	0	0				
k16_90ec3acc	HSat3	G2	chr15	0	0				
k16_90ec3acc	HSat3	G2	chr16	49	47	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G2	chr17	37	37	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G2	chr18	35	0				
k16_90ec3acc	HSat3	G2	chr19	54	0				
k16_90ec3acc	HSat3	G2	chr20	54	54	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G2	chr21	0	0				
k16_90ec3acc	HSat3	G2	chr22	0	0				
k16_90ec3acc	HSat3	G2	chrX	38	0				
k16_90ec3acc	HSat3	G2	chrY	0	0				
k16_90ec3acc	HSat3	G3	chr1	38	38	5.0	4.552631578947368	5.5916728420174975	0.07894736842105263
k16_90ec3acc	HSat3	G3	chr2	57	56	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G3	chr3	49	48	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G3	chr4	58	58	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G3	chr5	70	70	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G3	chr6	57	0				
k16_90ec3acc	HSat3	G3	chr7	70	70	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G3	chr8	66	0				
k16_90ec3acc	HSat3	G3	chr9	58	58	0.0	0.017241379310344827	0.0011911120812586667	0.0
k16_90ec3acc	HSat3	G3	chr10	70	70	29.0	31.87142857142857	50.83663289133338	1.0
k16_90ec3acc	HSat3	G3	chr11	69	0				
k16_90ec3acc	HSat3	G3	chr12	70	0				
k16_90ec3acc	HSat3	G3	chr13	0	0				
k16_90ec3acc	HSat3	G3	chr14	0	0				
k16_90ec3acc	HSat3	G3	chr15	0	0				
k16_90ec3acc	HSat3	G3	chr16	60	60	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G3	chr17	44	44	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G3	chr18	38	0				
k16_90ec3acc	HSat3	G3	chr19	66	0				
k16_90ec3acc	HSat3	G3	chr20	70	70	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G3	chr21	0	0				
k16_90ec3acc	HSat3	G3	chr22	0	0				
k16_90ec3acc	HSat3	G3	chrX	52	0				
k16_90ec3acc	HSat3	G3	chrY	1	1	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G4	chr1	23	22	6.0	5.818181818181818	6.580734611517642	0.0
k16_90ec3acc	HSat3	G4	chr2	31	31	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G4	chr3	28	28	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G4	chr4	28	28	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G4	chr5	39	39	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G4	chr6	30	0				
k16_90ec3acc	HSat3	G4	chr7	39	39	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G4	chr8	36	0				
k16_90ec3acc	HSat3	G4	chr9	27	27	0.0	0.037037037037037035	0.0026086455956675133	0.0
k16_90ec3acc	HSat3	G4	chr10	39	39	29.0	32.51282051282051	51.48363618203363	1.0
k16_90ec3acc	HSat3	G4	chr11	39	0				
k16_90ec3acc	HSat3	G4	chr12	37	0				
k16_90ec3acc	HSat3	G4	chr13	0	0				
k16_90ec3acc	HSat3	G4	chr14	0	0				
k16_90ec3acc	HSat3	G4	chr15	0	0				
k16_90ec3acc	HSat3	G4	chr16	29	29	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G4	chr17	25	25	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G4	chr18	27	0				
k16_90ec3acc	HSat3	G4	chr19	35	0				
k16_90ec3acc	HSat3	G4	chr20	39	39	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G4	chr21	0	0				
k16_90ec3acc	HSat3	G4	chr22	0	0				
k16_90ec3acc	HSat3	G4	chrX	30	0				
k16_90ec3acc	HSat3	G4	chrY	1	1	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G5	chr1	31	30	5.0	5.5	6.717351321504525	0.06666666666666667
k16_90ec3acc	HSat3	G5	chr2	39	39	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G5	chr3	26	26	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G5	chr4	40	40	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G5	chr5	47	47	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G5	chr6	37	0				
k16_90ec3acc	HSat3	G5	chr7	47	47	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G5	chr8	45	0				
k16_90ec3acc	HSat3	G5	chr9	40	40	0.0	0.075	0.004997807311998006	0.0
k16_90ec3acc	HSat3	G5	chr10	47	47	28.0	31.425531914893618	50.15858364656978	0.9574468085106383
k16_90ec3acc	HSat3	G5	chr11	46	0				
k16_90ec3acc	HSat3	G5	chr12	44	0				
k16_90ec3acc	HSat3	G5	chr13	0	0				
k16_90ec3acc	HSat3	G5	chr14	0	0				
k16_90ec3acc	HSat3	G5	chr15	0	0				
k16_90ec3acc	HSat3	G5	chr16	33	33	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G5	chr17	39	39	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G5	chr18	39	0				
k16_90ec3acc	HSat3	G5	chr19	46	0				
k16_90ec3acc	HSat3	G5	chr20	47	47	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G5	chr21	0	0				
k16_90ec3acc	HSat3	G5	chr22	0	0				
k16_90ec3acc	HSat3	G5	chrX	28	0				
k16_90ec3acc	HSat3	G5	chrY	1	1	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr1	34	34	5.0	5.676470588235294	7.0654447620599825	0.20588235294117646
k16_90ec3acc	HSat3	G6	chr2	39	38	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr3	34	34	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr4	34	34	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr5	47	47	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr6	40	0				
k16_90ec3acc	HSat3	G6	chr7	47	47	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr8	47	0				
k16_90ec3acc	HSat3	G6	chr9	39	39	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr10	47	47	30.0	33.808510638297875	53.04184641170907	1.0
k16_90ec3acc	HSat3	G6	chr11	47	0				
k16_90ec3acc	HSat3	G6	chr12	47	0				
k16_90ec3acc	HSat3	G6	chr13	0	0				
k16_90ec3acc	HSat3	G6	chr14	0	0				
k16_90ec3acc	HSat3	G6	chr15	0	0				
k16_90ec3acc	HSat3	G6	chr16	41	41	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr17	28	28	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr18	25	0				
k16_90ec3acc	HSat3	G6	chr19	46	0				
k16_90ec3acc	HSat3	G6	chr20	47	47	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G6	chr21	0	0				
k16_90ec3acc	HSat3	G6	chr22	0	0				
k16_90ec3acc	HSat3	G6	chrX	30	0				
k16_90ec3acc	HSat3	G6	chrY	0	0				
k16_90ec3acc	HSat3	G7	chr1	84	81	4.0	4.518518518518518	6.122163148923576	0.07407407407407407
k16_90ec3acc	HSat3	G7	chr2	104	103	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G7	chr3	88	86	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G7	chr4	91	91	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G7	chr5	126	126	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G7	chr6	103	0				
k16_90ec3acc	HSat3	G7	chr7	126	126	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G7	chr8	121	0				
k16_90ec3acc	HSat3	G7	chr9	101	101	0.0	0.039603960396039604	0.002791503162656189	0.0
k16_90ec3acc	HSat3	G7	chr10	126	126	30.0	33.96031746031746	53.09100245726103	0.9841269841269841
k16_90ec3acc	HSat3	G7	chr11	125	0				
k16_90ec3acc	HSat3	G7	chr12	126	0				
k16_90ec3acc	HSat3	G7	chr13	0	0				
k16_90ec3acc	HSat3	G7	chr14	0	0				
k16_90ec3acc	HSat3	G7	chr15	0	0				
k16_90ec3acc	HSat3	G7	chr16	109	109	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G7	chr17	77	77	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G7	chr18	76	0				
k16_90ec3acc	HSat3	G7	chr19	121	0				
k16_90ec3acc	HSat3	G7	chr20	126	126	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	G7	chr21	0	0				
k16_90ec3acc	HSat3	G7	chr22	0	0				
k16_90ec3acc	HSat3	G7	chrX	80	0				
k16_90ec3acc	HSat3	G7	chrY	0	0				
k16_90ec3acc	HSat3	NA	chr1	73	71	3.0	4.309859154929577	5.918594719816627	0.04225352112676056
k16_90ec3acc	HSat3	NA	chr2	92	92	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	NA	chr3	80	80	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	NA	chr4	93	93	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	NA	chr5	115	114	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	NA	chr6	101	0				
k16_90ec3acc	HSat3	NA	chr7	60	60	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	NA	chr8	127	0				
k16_90ec3acc	HSat3	NA	chr9	98	97	0.0	0.041237113402061855	0.0028138766654164705	0.0
k16_90ec3acc	HSat3	NA	chr10	119	118	30.0	33.90677966101695	52.57487520957185	0.9830508474576272
k16_90ec3acc	HSat3	NA	chr11	130	0				
k16_90ec3acc	HSat3	NA	chr12	126	0				
k16_90ec3acc	HSat3	NA	chr13	0	0				
k16_90ec3acc	HSat3	NA	chr14	0	0				
k16_90ec3acc	HSat3	NA	chr15	0	0				
k16_90ec3acc	HSat3	NA	chr16	103	102	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	NA	chr17	65	65	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	NA	chr18	84	0				
k16_90ec3acc	HSat3	NA	chr19	128	0				
k16_90ec3acc	HSat3	NA	chr20	84	84	0.0	0.0	0.0	0.0
k16_90ec3acc	HSat3	NA	chr21	0	0				
k16_90ec3acc	HSat3	NA	chr22	0	0				
k16_90ec3acc	HSat3	NA	chrX	91	0				
k16_90ec3acc	HSat3	NA	chrY	1	1	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G1	chr1	102	102	12.5	23.53921568627451	1.9895138005872965	0.6862745098039216
k16_93d803d4	HSat2	G1	chr2	128	128	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G1	chr3	107	0				
k16_93d803d4	HSat2	G1	chr4	124	0				
k16_93d803d4	HSat2	G1	chr5	153	0				
k16_93d803d4	HSat2	G1	chr6	131	0				
k16_93d803d4	HSat2	G1	chr7	158	158	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G1	chr8	153	0				
k16_93d803d4	HSat2	G1	chr9	132	125	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G1	chr10	158	158	21.0	27.696202531645568	59.98247596064519	0.8860759493670886
k16_93d803d4	HSat2	G1	chr11	156	0				
k16_93d803d4	HSat2	G1	chr12	156	0				
k16_93d803d4	HSat2	G1	chr13	0	0				
k16_93d803d4	HSat2	G1	chr14	0	0				
k16_93d803d4	HSat2	G1	chr15	0	0				
k16_93d803d4	HSat2	G1	chr16	127	127	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G1	chr17	109	109	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G1	chr18	103	0				
k16_93d803d4	HSat2	G1	chr19	151	0				
k16_93d803d4	HSat2	G1	chr20	142	0				
k16_93d803d4	HSat2	G1	chr21	0	0				
k16_93d803d4	HSat2	G1	chr22	0	0				
k16_93d803d4	HSat2	G1	chrX	98	0				
k16_93d803d4	HSat2	G1	chrY	1	1	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G2	chr1	25	25	10.0	16.36	1.3838621674634617	0.52
k16_93d803d4	HSat2	G2	chr2	31	31	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G2	chr3	23	0				
k16_93d803d4	HSat2	G2	chr4	31	0				
k16_93d803d4	HSat2	G2	chr5	42	0				
k16_93d803d4	HSat2	G2	chr6	35	0				
k16_93d803d4	HSat2	G2	chr7	42	42	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G2	chr8	41	0				
k16_93d803d4	HSat2	G2	chr9	33	30	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G2	chr10	42	42	2.0	2.380952380952381	10.04083003123903	0.0
k16_93d803d4	HSat2	G2	chr11	41	0				
k16_93d803d4	HSat2	G2	chr12	40	0				
k16_93d803d4	HSat2	G2	chr13	0	0				
k16_93d803d4	HSat2	G2	chr14	0	0				
k16_93d803d4	HSat2	G2	chr15	0	0				
k16_93d803d4	HSat2	G2	chr16	32	32	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G2	chr17	29	28	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G2	chr18	30	0				
k16_93d803d4	HSat2	G2	chr19	41	0				
k16_93d803d4	HSat2	G2	chr20	42	0				
k16_93d803d4	HSat2	G2	chr21	0	0				
k16_93d803d4	HSat2	G2	chr22	0	0				
k16_93d803d4	HSat2	G2	chrX	29	0				
k16_93d803d4	HSat2	G2	chrY	0	0				
k16_93d803d4	HSat2	G3	chr1	186	186	15.0	23.413978494623656	1.875468709722035	0.6774193548387096
k16_93d803d4	HSat2	G3	chr2	239	239	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G3	chr3	204	0				
k16_93d803d4	HSat2	G3	chr4	211	0				
k16_93d803d4	HSat2	G3	chr5	283	0				
k16_93d803d4	HSat2	G3	chr6	222	0				
k16_93d803d4	HSat2	G3	chr7	289	289	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G3	chr8	274	0				
k16_93d803d4	HSat2	G3	chr9	228	224	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G3	chr10	289	289	0.0	0.3079584775086505	0.29364760031824405	0.0034602076124567475
k16_93d803d4	HSat2	G3	chr11	286	0				
k16_93d803d4	HSat2	G3	chr12	286	0				
k16_93d803d4	HSat2	G3	chr13	0	0				
k16_93d803d4	HSat2	G3	chr14	0	0				
k16_93d803d4	HSat2	G3	chr15	0	0				
k16_93d803d4	HSat2	G3	chr16	242	242	0.0	0.008264462809917356	0.0009579678404419417	0.0
k16_93d803d4	HSat2	G3	chr17	172	172	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	G3	chr18	182	0				
k16_93d803d4	HSat2	G3	chr19	277	0				
k16_93d803d4	HSat2	G3	chr20	268	0				
k16_93d803d4	HSat2	G3	chr21	0	0				
k16_93d803d4	HSat2	G3	chr22	0	0				
k16_93d803d4	HSat2	G3	chrX	203	0				
k16_93d803d4	HSat2	G3	chrY	3	3	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	NA	chr1	45	44	13.0	18.568181818181817	1.5809997898992545	0.6363636363636364
k16_93d803d4	HSat2	NA	chr2	58	58	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	NA	chr3	53	0				
k16_93d803d4	HSat2	NA	chr4	65	0				
k16_93d803d4	HSat2	NA	chr5	79	0				
k16_93d803d4	HSat2	NA	chr6	64	0				
k16_93d803d4	HSat2	NA	chr7	13	13	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	NA	chr8	80	0				
k16_93d803d4	HSat2	NA	chr9	66	65	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	NA	chr10	72	71	0.0	9.830985915492958	13.39622084932923	0.28169014084507044
k16_93d803d4	HSat2	NA	chr11	84	0				
k16_93d803d4	HSat2	NA	chr12	79	0				
k16_93d803d4	HSat2	NA	chr13	0	0				
k16_93d803d4	HSat2	NA	chr14	0	0				
k16_93d803d4	HSat2	NA	chr15	0	0				
k16_93d803d4	HSat2	NA	chr16	68	67	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	NA	chr17	47	47	0.0	0.0	0.0	0.0
k16_93d803d4	HSat2	NA	chr18	53	0				
k16_93d803d4	HSat2	NA	chr19	82	0				
k16_93d803d4	HSat2	NA	chr20	74	0				
k16_93d803d4	HSat2	NA	chr21	0	0				
k16_93d803d4	HSat2	NA	chr22	0	0				
k16_93d803d4	HSat2	NA	chrX	63	0				
k16_93d803d4	HSat2	NA	chrY	0	0				
k16_a0d0562c	HSat3	G1	chr1	40	39	15.0	15.102564102564102	19.008302335923496	1.0
k16_a0d0562c	HSat3	G1	chr2	53	53	0.0	0.0	0.0	0.0
k16_a0d0562c	HSat3	G1	chr3	35	35	1.0	0.9428571428571428	4.768646237689849	0.0
k16_a0d0562c	HSat3	G1	chr4	48	48	5.0	5.979166666666667	28.383139149476985	0.08333333333333333
k16_a0d0562c	HSat3	G1	chr5	59	59	21.0	22.423728813559322	59.25063929558827	1.0
k16_a0d0562c	HSat3	G1	chr6	40	0				
k16_a0d0562c	HSat3	G1	chr7	59	59	10.0	11.627118644067796	26.10232476588574	0.6779661016949152
k16_a0d0562c	HSat3	G1	chr8	53	0				
k16_a0d0562c	HSat3	G1	chr9	49	49	8906.0	8700.816326530612	609.2412224814818	1.0
k16_a0d0562c	HSat3	G1	chr10	59	59	43.0	43.91525423728814	67.8365428884957	1.0
k16_a0d0562c	HSat3	G1	chr11	57	0				
k16_a0d0562c	HSat3	G1	chr12	58	0				
k16_a0d0562c	HSat3	G1	chr13	0	0				
k16_a0d0562c	HSat3	G1	chr14	0	0				
k16_a0d0562c	HSat3	G1	chr15	0	0				
k16_a0d0562c	HSat3	G1	chr16	45	43	0.0	0.0	0.0	0.0
k16_a0d0562c	HSat3	G1	chr17	42	42	4.0	3.9285714285714284	4.402215664492044	0.023809523809523808
k16_a0d0562c	HSat3	G1	chr18	44	0				
k16_a0d0562c	HSat3	G1	chr19	55	0				
k16_a0d0562c	HSat3	G1	chr20	59	59	25.0	26.28813559322034	20.330858972106373	1.0
k16_a0d0562c	HSat3	G1	chr21	0	0				
k16_a0d0562c	HSat3	G1	chr22	0	0				
k16_a0d0562c	HSat3	G1	chrX	44	1	1.0	1.0	2.339405650600409	0.0
k16_a0d0562c	HSat3	G1	chrY	0	0				
k16_a0d0562c	HSat3	G2	chr1	35	35	15.0	15.142857142857142	21.58579602489828	1.0
k16_a0d0562c	HSat3	G2	chr2	41	39	0.0	0.02564102564102564	0.43215417186512123	0.0
k16_a0d0562c	HSat3	G2	chr3	47	47	1.0	0.9574468085106383	5.318994270379371	0.0
k16_a0d0562c	HSat3	G2	chr4	39	39	5.0	5.615384615384615	25.32125328410296	0.02564102564102564
k16_a0d0562c	HSat3	G2	chr5	54	54	16.5	18.87037037037037	56.47448364781049	0.9814814814814815
k16_a0d0562c	HSat3	G2	chr6	44	0				
k16_a0d0562c	HSat3	G2	chr7	54	54	10.0	9.62962962962963	24.007767066671462	0.5740740740740741
k16_a0d0562c	HSat3	G2	chr8	53	0				
k16_a0d0562c	HSat3	G2	chr9	47	47	8123.0	8450.31914893617	609.2666763870549	0.9574468085106383
k16_a0d0562c	HSat3	G2	chr10	54	54	42.0	46.166666666666664	72.14287727556085	1.0
k16_a0d0562c	HSat3	G2	chr11	54	0				
k16_a0d0562c	HSat3	G2	chr12	53	0				
k16_a0d0562c	HSat3	G2	chr13	0	0				
k16_a0d0562c	HSat3	G2	chr14	0	0				
k16_a0d0562c	HSat3	G2	chr15	0	0				
k16_a0d0562c	HSat3	G2	chr16	49	47	0.0	0.0	0.0	0.0
k16_a0d0562c	HSat3	G2	chr17	37	37	4.0	3.972972972972973	5.0689656920333	0.0
k16_a0d0562c	HSat3	G2	chr18	35	0				
k16_a0d0562c	HSat3	G2	chr19	54	0				
k16_a0d0562c	HSat3	G2	chr20	54	54	13.0	12.518518518518519	19.33726667449502	0.8888888888888888
k16_a0d0562c	HSat3	G2	chr21	0	0				
k16_a0d0562c	HSat3	G2	chr22	0	0				
k16_a0d0562c	HSat3	G2	chrX	38	0				
k16_a0d0562c	HSat3	G2	chrY	0	0				
k16_a0d0562c	HSat3	G3	chr1	38	38	14.0	15.763157894736842	19.360763192881393	1.0
k16_a0d0562c	HSat3	G3	chr2	57	56	0.0	0.0	0.0	0.0
k16_a0d0562c	HSat3	G3	chr3	49	48	1.0	0.9583333333333334	5.41411060816116	0.0
k16_a0d0562c	HSat3	G3	chr4	58	58	5.0	5.103448275862069	23.71139578493091	0.017241379310344827
k16_a0d0562c	HSat3	G3	chr5	70	70	16.5	18.2	52.78584987870027	1.0
k16_a0d0562c	HSat3	G3	chr6	57	0				
k16_a0d0562c	HSat3	G3	chr7	70	70	6.0	8.014285714285714	20.770283551764397	0.4714285714285714
k16_a0d0562c	HSat3	G3	chr8	66	0				
k16_a0d0562c	HSat3	G3	chr9	58	58	8943.5	8911.0	615.6119858535668	1.0
k16_a0d0562c	HSat3	G3	chr10	70	70	39.0	41.81428571428572	66.69602172699811	1.0
k16_a0d0562c	HSat3	G3	chr11	69	0				
k16_a0d0562c	HSat3	G3	chr12	70	0				
k16_a0d0562c	HSat3	G3	chr13	0	0				
k16_a0d0562c	HSat3	G3	chr14	0	0				
k16_a0d0562c	HSat3	G3	chr15	0	0				
k16_a0d0562c	HSat3	G3	chr16	60	60	0.0	0.0	0.0	0.0
k16_a0d0562c	HSat3	G3	chr17	44	44	4.0	3.977272727272727	5.029147646550009	0.0
k16_a0d0562c	HSat3	G3	chr18	38	0				
k16_a0d0562c	HSat3	G3	chr19	66	0				
k16_a0d0562c	HSat3	G3	chr20	70	70	47.0	46.542857142857144	42.143235232686344	1.0
k16_a0d0562c	HSat3	G3	chr21	0	0				
k16_a0d0562c	HSat3	G3	chr22	0	0				
k16_a0d0562c	HSat3	G3	chrX	52	0				
k16_a0d0562c	HSat3	G3	chrY	1	1	0.0	0.0	0.0	0.0
k16_a0d0562c	HSat3	G4	chr1	23	22	15.0	14.681818181818182	16.606072496251553	1.0
k16_a0d0562c	HSat3	G4	chr2	31	31	0.0	0.0	0.0	0.0
k16_a0d0562c	HSat3	G4	chr3	28	28	1.0	0.9285714285714286	5.229262955498973	0.0
k16_a0d0562c	HSat3	G4	chr4	28	28	5.5	5.607142857142857	25.78047514893561	0.07142857142857142
k16_a0d0562c	HSat3	G4	chr5	39	39	35.0	44.12820512820513	69.90291577612545	1.0
k16_a0d0562c	HSat3	G4	chr6	30	0				
k16_a0d0562c	HSat3	G4	chr7	39	39	10.0	9.846153846153847	22.29076115286888	0.717948717948718
k16_a0d0562c	HSat3	G4	chr8	36	0				
k16_a0d0562c	HSat3	G4	chr9	27	27	8673.0	8689.962962962964	612.063907465873	1.0
k16_a0d0562c	HSat3	G4	chr10	39	39	41.0	43.92307692307692	69.55163152982935	1.0
k16_a0d0562c	HSat3	G4	chr11	39	0				
k16_a0d0562c	HSat3	G4	chr12	37	0				
k16_a0d0562c	HSat3	G4	chr13	0	0				
k16_a0d0562c	HSat3	G4	chr14	0	0				
k16_a0d0562c	HSat3	G4	chr15	0	0				
k16_a0d0562c	HSat3	G4	chr16	29	29	0.0	0.0	0.0	0.0
k16_a0d0562c	HSat3	G4	chr17	25	25	4.0	3.56	3.9722710486737545	0.0
k16_a0d0562c	HSat3	G4	chr18	27	0				
k16_a0d0562c	HSat3	G4	chr19	35	0				
k16_a0d0562c	HSat3	G4	chr20	39	39	17.0	27.05128205128205	31.1609513051506	0.8461538461538461
k16_a0d0562c	HSat3	G4	chr21	0	0				
k16_a0d0562c	HSat3	G4	chr22	0	0				
k16_a0d0562c	HSat3	G4	chrX	30	0				
k16_a0d0562c	HSat3	G4	chrY	1	1	0.0	0.0	0.0	0.0
k16_a0d0562c	HSat3	G5	chr1	31	30	15.0	15.6	19.052851020994655	1.0
k16_a0d0562c	HSat3	G5	chr2	39	39	0.0	0.10256410256410256	1.7188103597856814	0.0
k16_a0d0562c	HSat3	G5	chr3	26	26	1.0	0.8076923076923077	4.574231610772098	0.0
k16_a0d0562c	HSat3	G5	chr4	40	40	6.0	6.0	28.051871182534814	0.125
k16_a0d0562c	HSat3	G5	chr5	47	47	50.0	51.59574468085106	76.58216785011118	1.0
k16_a0d0562c	HSat3	G5	chr6	37	0				
